Company_Name,Company_License,Shipment_ID,Origin,Destination,Planned_Route,Actual_Route,Planned_Timestamp,Actual_Timestamp,Delay_Hours,Delivered_Invoice_ID,Generated_Invoice_ID,Expected_Warehouse,Actual_Warehouse,Customer_Complaint,Route_Deviation,Invoice_Mismatch_Flag,Warehouse_Mismatch_Flag,Complaint_Count,True_Label,Company,Timestamp_Mismatch,Invoice_Mismatch,Warehouse_Mismatch
ExpressWays,LIC-001007,101e5375-2765-462b-b20e-d29f227914f7,Pimpri,Thane,Jodhpur -> Pune via NH3,Udaipur -> Delhi -> Coimbatore via NH8,2019-02-18 13:24:59,2018-09-10 13:58:24,21.7385,GEN-bc3d1f,GEN-570e54,Madurai_WH,Gateway Distriparks_ALT_WH_6,Refund/Return,0,0,0,5,0,LogiTrust,,,
Om Logistics,LIC-001018,3601c019-c60e-4d41-8f94-9b74003db62a,Bhagalpur,Chennai,Meerut -> Rajkot via NH48,Surat -> Kanpur via NH22,2019-05-31 02:49:15,2019-08-09 16:54:05,17.0591,GEN-76545b,GEN-187abb,Jodhpur_WH,RedExpress Logistics_ALT_WH_33,No Complaint,0,0,0,3,0,CargoPro,,,
RapidShip India,LIC-001016,4568c482-3017-4319-8f38-f995506d78de,Vadodara,Coimbatore,Patna -> Lucknow via NH59,Vijayawada -> Rajkot via NH60,2019-07-01 21:56:13,2018-02-03 04:25:17,17.3648,GEN-0c02b7,GEN-50e1b9,Bhopal_WH,Gateway Distriparks_ALT_WH_24,No Complaint,1,0,0,1,0,SafeTrans,,,
Coastal Cargo,LIC-001001,68b7eea9-aff7-4ca7-93f8-d1289a63f9c4,Mumbai,Nagpur,Bengaluru -> Meerut via NH54,Pimpri -> Jalandhar -> Chennai via NH6,2018-01-08 23:34:06,2020-04-30 23:27:44,20.2324,GEN-009820,GEN-43e96f,Delhi_WH,Delhivery_ALT_WH_2,No Complaint,1,0,0,1,0,SafeTrans,,,
Ecom Express,LIC-001005,433afec9-78c6-4d5d-98e8-4d2b9059d45e,Amritsar,Nagpur,Noida -> Bengaluru via NH11,Visakhapatnam -> Mumbai via NH28 via_alt_28,2018-12-22 04:15:35,2019-09-11 11:31:10,22.0514,GEN-55ab22,GEN-fe6e26,Bengaluru_WH,Ecom Express_ALT_WH_1,Refund/Return,0,0,0,2,0,LogiTrust,,,
TCI Express,LIC-001003,4d217fac-95be-4adf-ad76-ef8f3a0a3735,Hyderabad,Pune,Thane -> Nagpur via NH44,Mysore -> Amritsar via NH44,2019-04-26 05:06:50,2018-06-23 20:19:19,26.147,GEN-54d80a,GEN-2ab02f,Visakhapatnam_WH,Rivigo_ALT_WH_40,No Complaint,0,0,0,-2,0,SafeTrans,,,
FedEx India,LIC-001017,8816a529-4b81-4adf-ba48-66c081fa4a17,Hyderabad,Amritsar,Indore -> Thane via NH8,Nagpur -> Indore -> Noida via NH54,2020-04-27 18:56:51,2019-09-26 08:39:42,26.6579,GEN-62475a,GEN-b7300d,Hyderabad_WH,RedExpress Logistics_ALT_WH_32,No Complaint,0,0,0,4,0,LogiTrust,,,
UrbanMove Logistics,LIC-001005,58b65e64-952b-4eff-b0a5-40c75541cc65,Lucknow,Ahmedabad,Chennai -> Agra via NH15,Aligarh -> Bhagalpur via NH40,2020-04-04 00:18:57,2019-05-31 16:23:53,21.0777,GEN-b5fb04,GEN-982bcb,Guwahati_WH,Mahindra Logistics_ALT_WH_10,No Complaint,0,0,0,4,0,SafeTrans,,,
Gateway Distriparks,LIC-001019,d713ab19-39ae-457f-a4ae-cde4b78b5ffe,Mysore,Udaipur,Udaipur -> Pimpri via NH37,Visakhapatnam -> Jaipur via NH8,2020-03-23 14:05:30,2020-06-18 01:20:20,20.5574,GEN-c2d16b,GEN-93ae9b,Amritsar_WH,Gateway Distriparks_ALT_WH_27,Refund/Return,0,0,0,-2,1,LogiTrust,,1.0,
RapidShip India,LIC-001020,a176458f-9c2f-4ffa-91d8-9697ed1d7bb2,Meerut,Vijayawada,Coimbatore -> Mysore via NH26,Faridabad -> Lucknow via NH33,2020-08-09 15:05:52,2020-09-17 21:07:20,22.6097,GEN-192e80,GEN-d56c68,Visakhapatnam_WH,Delhivery_ALT_WH_8,No Complaint,1,0,0,5,1,SafeTrans,,,
Ecom Express,LIC-001007,6e867675-61ca-43d4-99c1-a6a4aab41c9e,Chennai,Guwahati,Mysore -> Hyderabad via NH58,Kanpur -> Rourkela via NH46,2018-05-13 07:46:27,2018-09-03 22:39:56,19.5638,GEN-0a820f,GEN-870e3d,Kolkata_WH,RedExpress Logistics_ALT_WH_35,Refund/Return,0,0,0,3,0,CargoPro,,,
FedEx India,LIC-001024,ad8914a3-980d-420a-b478-5f66305af429,Nagpur,Rourkela,Aligarh -> Hyderabad via NH60,Hyderabad -> Vadodara via NH51,2020-05-01 15:40:24,2019-06-19 06:58:40,32.7624,GEN-c4e177,GEN-8a558a,Amritsar_WH,Gateway Distriparks_ALT_WH_26,No Complaint,0,0,0,0,0,SafeTrans,,,
National Cargo,LIC-001005,5885073b-8311-40be-b353-0ddd1cbfc1e3,Pune,Guwahati,Patna -> Agra via NH30,Chennai -> Mysore -> Hyderabad via NH30,2019-12-20 18:25:40,2020-09-18 04:53:41,22.0695,GEN-59b047,GEN-b8b788,Thane_WH,Rivigo_ALT_WH_40,Refund/Return,0,0,0,1,0,SafeTrans,,,
Ecom Express,LIC-001018,330baf5b-8a74-4224-91ec-4cf6be88c19b,Bengaluru,Patna,Cuttack -> Jaipur via NH66,Pimpri -> Jodhpur via NH55,2020-04-24 04:54:24,2020-02-22 03:07:13,16.7427,GEN-011a3c,GEN-a8c80d,Chennai_WH,Om Logistics_ALT_WH_35,No Complaint,0,0,0,0,0,CargoPro,,,
Prime Couriers,LIC-001024,1e18f094-3b0f-47e5-a3fb-bf11df0d6472,Cuttack,Nashik,Mumbai -> Lucknow via NH58,Bhopal -> Mumbai -> Chennai via NH2,2020-02-17 12:09:04,2019-05-04 20:00:34,22.2136,DEL-ERR-80316,GEN-c0d8ef,Rourkela_WH,RedExpress Logistics_ALT_WH_41,No Complaint,1,0,0,2,0,SafeTrans,,,
TCI Express,LIC-001015,470cdac0-8e69-4ba1-8f83-edf8b8ef5519,Cuttack,Amritsar,Thane -> Agra via NH30,Lucknow -> Vijayawada via NH40,2018-09-09 08:26:48,2020-11-05 08:56:57,34.9812,GEN-cf529c,GEN-15b122,Patna_WH,Mysore_WH,No Complaint,1,0,0,-2,1,CargoPro,,,
Rivigo,LIC-001003,8d521727-3810-4c53-bf9b-29c30a459dbf,Jodhpur,Nagpur,Agra -> Thane via NH12,Noida -> Thane via NH29,2019-12-08 19:33:37,2020-02-15 17:16:28,22.3715,DEL-ERR-58766,GEN-313f02,Ahmedabad_WH,Ecom Express_ALT_WH_37,No Complaint,0,0,-1,-2,0,SafeTrans,,,
Karla Transports,LIC-001021,ae329555-1b2f-40c8-b480-e7193485ed8f,Lucknow,Noida,Kanpur -> Coimbatore via NH35,Aligarh -> Guwahati -> Delhi via NH14,2020-06-12 02:34:04,2020-11-28 12:00:49,23.5609,GEN-88e236,GEN-eabe4d,Nagpur_WH,Delhivery_ALT_WH_25,Refund/Return,0,0,0,3,0,LogiTrust,,,
Himalayan Transporters,LIC-001001,469f5e07-05da-474d-8ec3-82f5e10ceee5,Indore,Bhagalpur,Faridabad -> Aligarh via NH10,Jodhpur -> Kolkata via NH3,2019-03-23 19:41:08,2019-08-21 08:26:21,32.9744,GEN-179e8a,GEN-978f2c,Bhopal_WH,Gateway Distriparks_ALT_WH_6,No Complaint,1,0,1,-4,1,GhostLogi,,,1.0
TCI Express,LIC-001019,a407ca4c-42f4-4529-bf4c-d781caeee1ab,Pimpri,Indore,Surat -> Mumbai via NH59,Delhi -> Bhagalpur via NH62,2018-06-06 05:34:49,2020-07-28 10:10:00,19.1273,GEN-e8a980,GEN-bd5e33,Jalandhar_WH,Mahindra Logistics_ALT_WH_49,No Complaint,0,0,0,1,0,SafeTrans,,,
Mahindra Logistics,LIC-001024,7308a303-9433-4af1-93b5-09629a8d73e3,Aligarh,Vijayawada,Ahmedabad -> Jodhpur via NH16,Madurai -> Lucknow via NH18,2019-02-22 13:37:15,2020-07-02 10:29:54,21.4285,GEN-53a47a,GEN-09d297,Bengaluru_WH,RedExpress Logistics_ALT_WH_32,Refund/Return,-1,0,0,5,0,SafeTrans,,,
UrbanMove Logistics,LIC-001009,5f9b7ff3-7a80-4e51-ae26-4f97425b28a7,Jalandhar,Surat,Agra -> Noida via NH57,Udaipur -> Vijayawada via NH54,2019-11-03 12:02:33,2019-02-22 17:07:41,26.7096,GEN-f33c4f,GEN-1dbb0a,Cuttack_WH,Gateway Distriparks_ALT_WH_47,Refund/Return,0,0,0,2,0,SafeTrans,,,
Vijay Packers,LIC-001013,903cb0fc-2bd9-480d-b0aa-85d60456f7b0,Pune,Siliguri,Nagpur -> Agra via NH33,Noida -> Jalandhar via NH59,2020-08-19 09:22:06,2018-11-21 07:55:18,19.887,GEN-93972c,GEN-e774f8,Amritsar_WH,Gateway Distriparks_ALT_WH_25,Refund/Return,0,0,0,2,0,LogiTrust,,,
Ecom Express,LIC-001003,695be215-7982-4461-8774-ea47cbabac15,Meerut,Amritsar,Meerut -> Aligarh via NH11,Patna -> Rajkot via NH20 via_alt_39,2019-05-04 15:37:00,2020-05-28 18:12:59,34.9537,GEN-57738f,GEN-ef7218,Bhagalpur_WH,Mahindra Logistics_ALT_WH_35,Refund/Return,0,0,0,5,1,SafeTrans,1.0,,1.0
Rivigo,LIC-001022,ddd17761-f886-4108-af3e-00a9512ed7fe,Coimbatore,Faridabad,Bhagalpur -> Indore via NH21,Lucknow -> Aligarh via NH9,2019-11-21 16:23:09,2020-02-18 10:36:56,19.3597,DEL-ERR-62349,GEN-346676,Noida_WH,Ecom Express_ALT_WH_43,Refund/Return,0,0,0,4,0,LogiTrust,,,
National Cargo,LIC-001011,62ee3a5e-b204-4ccf-85e0-1f04ca0961c6,Pimpri,Coimbatore,Noida -> Agra via NH41,Bhagalpur -> Kanpur via NH63,2020-11-28 11:42:13,2018-05-29 06:39:12,17.9792,GEN-8e6eaf,GEN-dbc3d0,Bhagalpur_WH,Mahindra Logistics_ALT_WH_15,No Complaint,0,0,0,-1,0,CargoPro,,,
Ecom Express,LIC-001002,922a581f-7b21-4afd-9979-b514b7b4581d,Hyderabad,Amritsar,Mumbai -> Coimbatore via NH47,Bhopal -> Nagpur via NH53,2019-12-16 22:58:19,2020-07-20 06:12:48,21.248,GEN-5ade37,GEN-f4e917,Mumbai_WH,Gateway Distriparks_ALT_WH_10,Refund/Return,0,0,0,0,0,LogiTrust,,,
ExpressWays,LIC-001007,6a015353-e89a-4e89-b865-ddf3f59836ad,Guwahati,Patna,Chennai -> Vadodara via NH19,Mysore -> Pune -> Thane via NH3,2020-05-23 22:57:38,2019-11-14 01:21:24,23.5823,GEN-677a02,GEN-81dbaf,Chennai_WH,Ecom Express_ALT_WH_37,No Complaint,0,1,0,1,1,ScamTrans,,,1.0
TCI Express,LIC-001015,6e8a7b22-49a0-4732-9be8-bd36cb87d958,Rajkot,Nagpur,Bhagalpur -> Pimpri via NH36,Faridabad -> Madurai via NH51 via_alt_82,2018-12-26 04:10:07,2018-05-14 07:46:27,24.84,GEN-047f74,GEN-2fd611,Siliguri_WH,Ecom Express_ALT_WH_13,No Complaint,0,0,0,0,0,CargoPro,,,
Om Logistics,LIC-001014,4926d9e4-5d9c-496d-a11e-03f77dc86e69,Aligarh,Patna,Nagpur -> Aligarh via NH2,Jaipur -> Madurai via NH8 via_alt_13,2020-09-11 22:59:55,2020-12-15 13:09:56,26.7485,GEN-152003,GEN-e7488d,Madurai_WH,RedExpress Logistics_ALT_WH_45,No Complaint,0,0,0,1,0,LogiTrust,,,
Blue Dart,LIC-001022,cf98ca55-20de-4585-ba5e-aea7ea6f773a,Udaipur,Jodhpur,Siliguri -> Rourkela via NH17,Meerut -> Agra via NH46,2020-11-30 21:02:33,2020-10-28 10:29:57,36.488,GEN-5c66fd,GEN-f1654f,Kanpur_WH,Ecom Express_ALT_WH_37,Refund/Return,0,0,0,1,0,SafeTrans,,,
Sical,LIC-001006,2218ad32-9e3e-4bcb-b3b6-a0f701de08a3,Delhi,Surat,Aligarh -> Surat via NH49,Vadodara -> Mumbai via NH45,2018-06-23 20:24:01,2019-03-25 03:39:45,44.6667,GEN-9a35ca,GEN-409cf2,Mumbai_WH,RedExpress Logistics_ALT_WH_1,Refund/Return,0,0,1,2,0,SafeTrans,,,
Rivigo,LIC-001006,4c87aa4c-aded-4068-87e9-435a2e3428bf,Vadodara,Bengaluru,Kanpur -> Mysore via NH2,Bengaluru -> Amritsar via NH62,2018-02-16 20:54:42,2019-03-04 03:04:03,16.3831,GEN-d00893,GEN-5c9759,Bhagalpur_WH,Jodhpur_WH,No Complaint,0,1,0,3,0,LogiTrust,,,
Coastal Cargo,LIC-001006,3f68d8f0-362c-494d-a5cf-6d35cfc3413b,Noida,Mumbai,Rajkot -> Faridabad via NH31,Chennai -> Cuttack via NH39,2018-03-02 11:52:19,2020-04-30 20:48:32,23.5747,GEN-9b6444,GEN-889de8,Faridabad_WH,Gateway Distriparks_ALT_WH_9,No Complaint,0,0,0,-1,0,SafeTrans,,,
Ecom Express,LIC-001015,ec612bde-7ef5-474c-beff-af92c2b8366c,Delhi,Surat,Pimpri -> Delhi via NH64,Mysore -> Pune -> Lucknow via NH15,2018-07-31 06:54:39,2019-02-18 07:01:46,23.716,GEN-0d6472,GEN-b8c7b4,Kanpur_WH,RedExpress Logistics_ALT_WH_33,No Complaint,0,0,0,7,0,LogiTrust,,,
RedExpress Logistics,LIC-001012,05b224d2-cf25-40ce-ae5a-e80c08a6a0c1,Kolkata,Jodhpur,Pimpri -> Bhopal via NH15,Bhagalpur -> Jalandhar via NH52,2019-12-14 09:03:41,2018-05-29 06:39:12,28.7458,GEN-deb9e0,GEN-237932,Nagpur_WH,Delhivery_ALT_WH_38,No Complaint,0,0,1,2,0,SafeTrans,,,
Sical,LIC-001017,ce712e93-c423-4257-b693-d039e160e92d,Mumbai,Coimbatore,Amritsar -> Bhagalpur via NH20,Kolkata -> Pimpri via NH26,2020-08-31 14:52:31,2018-09-15 23:08:57,18.651,GEN-84fb02,GEN-3f37af,Bengaluru_WH,Gateway Distriparks_ALT_WH_19,No Complaint,0,0,0,-3,0,SafeTrans,,,
Allcargo,LIC-001001,96b59369-ff0c-494d-a64a-a5ed8a9db5a1,Pimpri,Jaipur,Visakhapatnam -> Indore via NH65,Siliguri -> Ahmedabad via NH22,2018-08-28 14:55:42,2019-03-30 04:18:26,11.2892,GEN-3daafa,GEN-edd910,Guwahati_WH,Ecom Express_ALT_WH_20,No Complaint,0,0,0,0,0,LogiTrust,,,
Karla Transports,LIC-001002,e6572b12-ee31-40fd-9eab-9638aee76321,Chennai,Jaipur,Kolkata -> Udaipur via NH14,Vijayawada -> Siliguri via NH53,2019-05-02 12:38:30,2020-01-08 02:49:33,20.1342,GEN-7613e2,GEN-121098,Agra_WH,Rivigo_ALT_WH_18,Refund/Return,0,0,0,3,0,SafeTrans,,,
Ecom Express,LIC-001019,752ea8b7-e128-4fa0-b8d7-ad5e7e85b6fc,Indore,Vadodara,Vadodara -> Amritsar via NH59,Thane -> Lucknow via NH41,2018-11-14 01:04:26,2019-05-27 16:48:01,29.1435,GEN-d7dee3,GEN-a925b6,Nagpur_WH,Bengaluru_WH,No Complaint,0,0,0,-1,0,LogiTrust,,,
Delhivery,LIC-001019,cc5770b2-02ce-4e98-bce9-9e5398a7ecff,Vadodara,Kanpur,Bhagalpur -> Kolkata via NH30,Patna -> Hyderabad via NH32,2018-05-10 12:39:15,2020-12-13 21:18:04,25.0388,GEN-64f0d9,GEN-67d8df,Delhi_WH,Lucknow_WH,Refund/Return,0,0,-1,1,0,SafeTrans,,,
Vijay Packers,LIC-001019,deb06b8c-6360-4187-9214-f7ad2384f59f,Delhi,Jalandhar,Agra -> Madurai via NH21,Rourkela -> Amritsar via NH43,2018-03-16 10:13:51,2018-05-17 07:15:00,13.3614,GEN-8f1296,GEN-b2aff4,Indore_WH,Delhivery_ALT_WH_40,Refund/Return,0,0,-1,1,0,SafeTrans,,,
Snowman Logistics,LIC-001024,d957abee-c065-4a2a-aeca-c6f4a88612ae,Vadodara,Bhopal,Cuttack -> Hyderabad via NH14,Pune -> Siliguri via NH9,2019-01-03 13:43:41,2020-09-27 23:09:12,13.4598,GEN-2968f9,GEN-ac584f,Agra_WH,Amritsar_WH,Refund/Return,1,0,0,0,0,CargoPro,,,
Delhivery,LIC-001017,bcda68b4-adee-4074-8634-266a72a436cc,Vijayawada,Patna,Bengaluru -> Ahmedabad via NH33,Kanpur -> Hyderabad via NH62,2019-11-07 23:32:53,2020-12-23 21:30:25,18.8791,DEL-ERR-39709,GEN-ca21a5,Vijayawada_WH,RedExpress Logistics_ALT_WH_8,No Complaint,0,0,0,2,0,CargoPro,,,
National Cargo,LIC-001020,16f74991-c9ce-46d0-a8ec-c27028fe2e54,Jalandhar,Aligarh,Meerut -> Nagpur via NH13,Chennai -> Cuttack via NH24,2019-11-20 10:13:05,2019-01-04 04:17:48,12.6714,GEN-579789,GEN-0442cb,Kolkata_WH,RedExpress Logistics_ALT_WH_18,No Complaint,0,0,0,0,0,LogiTrust,,,
Gateway Distriparks,LIC-001015,f38644f6-8a65-45a9-ad95-74a12619bd51,Agra,Guwahati,Guwahati -> Rourkela via NH23,Jalandhar -> Noida via NH36,2020-06-04 15:10:45,2020-03-07 19:43:40,34.9632,GEN-6c8ea2,GEN-f332df,Lucknow_WH,Delhivery_ALT_WH_40,No Complaint,0,0,0,3,0,CargoPro,,,
Snowman Logistics,LIC-001006,5848ea80-c2e2-40fd-b74b-6c1b7d94a86d,Patna,Pimpri,Bengaluru -> Visakhapatnam via NH5,Delhi -> Pimpri -> Lucknow via NH10,2020-09-22 23:55:36,2020-09-05 02:01:18,16.1878,GEN-2fc09e,GEN-192e80,Visakhapatnam_WH,Blue Dart_ALT_WH_34,No Complaint,-1,0,0,0,0,LogiTrust,,,
Allcargo,LIC-001019,76f5ad3b-a530-4a5b-bcd3-5fe4ebdeacdf,Kolkata,Lucknow,Meerut -> Pune via NH59,Indore -> Thane via NH8,2019-01-26 11:47:14,2020-09-20 13:45:49,24.2648,GEN-e0fab5,GEN-d1abe1,Coimbatore_WH,Kolkata_WH,Refund/Return,0,0,0,4,0,CargoPro,,,
VRL Logistics,LIC-001005,b71ca5c2-e520-4288-b6b8-626b86c79fae,Chennai,Surat,Udaipur -> Madurai via NH58,Madurai -> Faridabad via NH49,2020-08-17 11:06:34,2019-08-28 15:00:13,24.709,GEN-e2bed4,GEN-dbc3d0,Coimbatore_WH,Mahindra Logistics_ALT_WH_46,Refund/Return,0,0,0,1,0,SafeTrans,,,
Safexpress,LIC-001020,545413f6-2cef-405f-b919-ac64b92918b3,Udaipur,Amritsar,Agra -> Cuttack via NH7,Noida -> Delhi via NH56 via_alt_86,2018-10-07 17:09:04,2020-10-13 06:46:00,20.626,GEN-3e5e0b,GEN-0bfedf,Ahmedabad_WH,RedExpress Logistics_ALT_WH_35,Refund/Return,1,0,0,0,0,LogiTrust,,,
RedExpress Logistics,LIC-001012,270534fd-5588-4d50-987d-a15dde6b36a9,Agra,Siliguri,Siliguri -> Rourkela via NH17,Aligarh -> Jaipur via NH48 via_alt_51,2020-09-16 12:08:49,2018-07-14 03:06:46,14.8365,GEN-a2c943,GEN-b7ce28,Vadodara_WH,Delhivery_ALT_WH_34,No Complaint,0,0,0,3,0,LogiTrust,,,
RapidShip India,LIC-001002,68df10e1-9446-408d-97bd-d1d3f5c2afe4,Nagpur,Bhagalpur,Cuttack -> Jaipur via NH66,Vadodara -> Nagpur -> Delhi via NH51,2020-01-13 01:36:33,2019-12-10 08:28:39,22.072,GEN-1d7bb2,GEN-7a403c,Visakhapatnam_WH,Rivigo_ALT_WH_42,Refund/Return,0,0,0,3,0,SafeTrans,,,
National Cargo,LIC-001014,82c75fe2-8023-409f-8f54-7744ebec2d78,Nagpur,Jaipur,Surat -> Kanpur via NH22,Mumbai -> Nagpur via NH27,2019-12-06 12:43:04,2018-12-07 12:44:09,17.3691,GEN-4250f1,GEN-a82f2d,Pimpri_WH,Mahindra Logistics_ALT_WH_35,No Complaint,0,0,0,3,0,LogiTrust,,,
Rivigo,LIC-001018,3506bcd9-645d-46ef-b0dd-b711da92e845,Lucknow,Meerut,Noida -> Aligarh via NH19,Vijayawada -> Nagpur via NH12,2018-08-25 10:37:31,2019-05-13 12:39:11,30.3472,GEN-46f490,GEN-779187,Noida_WH,Vadodara_WH,Refund/Return,0,0,0,5,0,LogiTrust,,,
RedExpress Logistics,LIC-001010,5a30f9de-fd7d-4914-aca1-95ca11e68d08,Faridabad,Coimbatore,Jaipur -> Vijayawada via NH44,Delhi -> Ahmedabad via NH11,2018-01-15 06:34:22,2019-02-13 03:02:55,24.9,GEN-48a83f,GEN-160825,Jodhpur_WH,Gateway Distriparks_ALT_WH_6,No Complaint,0,0,0,-4,0,CargoPro,,,
RedExpress Logistics,LIC-001010,cb730754-5ffa-4213-b1ee-f845e49548e0,Faridabad,Jalandhar,Mumbai -> Agra via NH60,Kolkata -> Jaipur via NH12 via_alt_50,2020-07-08 21:41:48,2019-11-12 18:57:26,30.7487,DEL-ERR-67473,GEN-6e8472,Pune_WH,Gateway Distriparks_ALT_WH_10,Refund/Return,0,1,0,1,0,LogiTrust,,,
FedEx India,LIC-001024,3dbd6877-f848-4695-acd4-d5b0531e3f2f,Surat,Bengaluru,Siliguri -> Delhi via NH58,Pimpri -> Agra via NH49,2020-05-12 18:43:58,2019-11-25 04:16:43,17.8736,GEN-3ffc2c,GEN-77fd5d,Jaipur_WH,Jodhpur_WH,Refund/Return,0,0,-1,2,0,SafeTrans,,,
Sical,LIC-001008,76086163-8c95-4635-9de6-26cab2f86d20,Ahmedabad,Nagpur,Bhopal -> Cuttack via NH27,Noida -> Chennai via NH57,2019-06-25 11:34:14,2020-07-25 21:30:59,22.6604,DEL-ERR-55747,GEN-d97b5b,Vadodara_WH,Himalayan Transporters_ALT_WH_16,Refund/Return,0,0,0,2,0,CargoPro,,,
Prime Couriers,LIC-001023,f6f30186-9d26-43e0-9c1b-56a2eb771674,Indore,Amritsar,Pimpri -> Vadodara via NH13,Cuttack -> Lucknow via NH37,2018-01-03 08:12:43,2020-06-13 12:58:37,25.957,GEN-85b6fc,GEN-26f563,Bengaluru_WH,Patna_WH,Refund/Return,1,0,0,3,0,CargoPro,,,
ExpressWays,LIC-001001,ad089401-a57e-4974-be56-e3ba419c6c72,Udaipur,Madurai,Thane -> Cuttack via NH55,Visakhapatnam -> Kanpur via NH51,2018-10-17 13:00:29,2020-10-10 11:13:01,29.8355,GEN-068897,GEN-931bdc,Pimpri_WH,RedExpress Logistics_ALT_WH_13,Refund/Return,1,0,0,1,0,SafeTrans,,,
Allcargo,LIC-001017,981236c2-c883-4563-963a-5a108f1b5f80,Jodhpur,Indore,Nashik -> Coimbatore via NH41,Faridabad -> Rourkela via NH64,2018-03-24 10:24:23,2020-12-15 23:05:43,32.5005,GEN-30267f,GEN-dad6fa,Jodhpur_WH,Meerut_WH,Refund/Return,1,0,0,0,1,SafeTrans,,,
Aparna Freight,LIC-001019,9ebab3af-4371-402d-a8c9-bb826f8c1ba0,Siliguri,Visakhapatnam,Rourkela -> Cuttack via NH41,Meerut -> Pune via NH49,2020-12-18 00:23:49,2018-07-03 01:47:55,17.1285,GEN-f2aee1,GEN-d7dee3,Jaipur_WH,Pimpri_WH,No Complaint,0,0,1,-1,0,CargoPro,,,
Rivigo,LIC-001018,bf237cf2-dcfe-44c2-85b7-0c1979d4f637,Ahmedabad,Guwahati,Chennai -> Cuttack via NH24,Madurai -> Nashik via NH37,2019-12-01 21:43:43,2018-12-16 16:02:41,29.3704,GEN-e20c1c,GEN-26d89b,Bhagalpur_WH,RedExpress Logistics_ALT_WH_13,No Complaint,0,0,0,-1,1,LogiTrust,,1.0,
Sical,LIC-001014,2461b394-041e-47a1-92b7-ee4486e9e337,Kanpur,Udaipur,Faridabad -> Vijayawada via NH7,Nashik -> Faridabad -> Visakhapatnam via NH7,2018-02-12 09:54:48,2018-12-06 12:59:19,21.6456,GEN-9fa371,GEN-40fd14,Jalandhar_WH,RedExpress Logistics_ALT_WH_8,No Complaint,1,0,0,0,0,CargoPro,,,
RapidShip India,LIC-001015,e03328ee-9326-4152-8990-493f3bb76f26,Nashik,Nashik,Chennai -> Bhopal via NH46,Kolkata -> Cuttack via NH38,2018-12-09 18:01:10,2018-05-09 20:44:55,13.9373,GEN-abf0e7,GEN-fbf53a,Agra_WH,RedExpress Logistics_ALT_WH_8,Refund/Return,1,0,0,1,1,SafeTrans,,1.0,
VRL Logistics,LIC-001007,05ed0a3e-3f15-4e32-b0c1-c02a80978c14,Pimpri,Pune,Udaipur -> Mysore via NH21,Rourkela -> Agra via NH6,2019-02-04 04:52:39,2019-07-13 17:05:21,29.6055,GEN-4b1841,GEN-1d7bb2,Kanpur_WH,Gateway Distriparks_ALT_WH_17,No Complaint,0,0,0,4,0,CargoPro,,,
National Cargo,LIC-001022,ef1fd273-1f67-4c1d-b56f-52160d76ede4,Hyderabad,Rajkot,Udaipur -> Nagpur via NH46,Vadodara -> Rourkela -> Amritsar via NH58,2020-10-08 21:58:42,2019-09-05 08:19:00,40.1732,GEN-f7d176,GEN-2ed7fe,Agra_WH,Hyderabad_WH,Refund/Return,1,0,0,3,1,SafeTrans,1.0,,1.0
UrbanMove Logistics,LIC-001004,49f8260d-812d-46e0-9434-fc5c13d321d4,Udaipur,Guwahati,Indore -> Bhopal via NH63,Mysore -> Chennai via NH54,2020-11-21 02:56:20,2019-02-06 22:02:42,20.2144,GEN-875192,GEN-79bf16,Patna_WH,Himalayan Transporters_ALT_WH_16,Refund/Return,0,0,0,1,0,CargoPro,,,
UrbanMove Logistics,LIC-001008,85e71e11-f775-4ec5-8d6e-a79ae751d8a5,Meerut,Cuttack,Aligarh -> Visakhapatnam via NH17,Noida -> Aligarh via NH14,2020-10-25 06:30:38,2020-06-20 08:04:39,26.2386,GEN-ca418b,GEN-c47e88,Hyderabad_WH,Rivigo_ALT_WH_4,Refund/Return,0,0,0,-5,0,LogiTrust,,,
Rivigo,LIC-001013,2dea076b-f12e-4492-a0aa-a8269d22106a,Jalandhar,Coimbatore,Cuttack -> Nashik via NH53,Guwahati -> Surat via NH48,2019-01-14 05:50:07,2018-05-06 07:13:54,19.4395,GEN-779187,GEN-57728a,Ahmedabad_WH,Madurai_WH,Refund/Return,0,0,0,-1,0,CargoPro,,,
Snowman Logistics,LIC-001010,d029576a-60e8-435b-9907-176784836185,Delhi,Meerut,Patna -> Hyderabad via NH20,Faridabad -> Mysore via NH43,2020-05-22 18:03:03,2020-04-15 13:31:31,29.2758,GEN-2688d9,GEN-8f7767,Pimpri_WH,Mahindra Logistics_ALT_WH_29,Refund/Return,0,1,0,3,0,CargoPro,,,
RedExpress Logistics,LIC-001014,86aba2f3-0956-40c7-b3ed-60c021656c46,Madurai,Delhi,Coimbatore -> Bhagalpur via NH2,Bhagalpur -> Bengaluru via NH9,2019-07-19 08:36:08,2019-10-05 07:08:59,17.3179,GEN-fd9fbf,GEN-ebd65e,Jaipur_WH,Mahindra Logistics_ALT_WH_20,No Complaint,0,0,0,0,0,SafeTrans,,,
